tag id,name,category,count
1239070,akatsuki kirika,4,1911
713731,tedeza rize,4,1910
384405,irisviel von einzbern,4,1909
1317200,endeavor (boku no hero academia),4,1909
1542251,orange pekoe (girls und panzer),4,1908
568921,aegis (persona),4,1905
1630542,choukai (kancolle),4,1902
1522661,angelina (arknights),4,1902
1268743,ujimatsu chiya,4,1901
7794,aino minako,4,1900
467096,leaf (pokemon),4,1898
445901,gengar,4,1896
1387748,katsuki yuuri,4,1890
1631112,kinugasa (kancolle),4,1888
596343,mima (touhou),4,1883
700409,tsumiki mikan,4,1883
1886280,robin (female) (fire emblem),4,1881
1631376,suzutsuki (kancolle),4,1881
1631244,noshiro (kancolle),4,1880
1629361,ushiwakamaru (fate),4,1878
1693513,elizabeth bathory (fate/extra ccc),4,1876
1971293,hanako (swimsuit) (blue archive),4,1874
1440145,javelin (azur lane),4,1873
1933175,nekomata okayu (1st costume),4,1872
1577501,lisa (genshin impact),4,1872
1972134,vita (nanoha),4,1871
433649,johnny joestar,4,1871
1387712,viktor nikiforov,4,1869
1593680,ashiya douman (fate),4,1869
567872,n (pokemon),4,1866
1618002,slime (genshin impact),4,1866
1631163,maru-yu (kancolle),4,1864
1654650,skadi the corrupting heart (arknights),4,1864
1631425,teruzuki (kancolle),4,1863
1933211,nanashi mumei (1st costume),4,1861
664359,tachibana hibiki (symphogear),4,1860
1631225,nagatsuki (kancolle),4,1860
1539717,reze (chainsaw man),4,1860
383738,vivio,4,1857
1403842,chiyoda momo,4,1856
1629420,jeanne d'arc alter santa lily (fate),4,1852
1408471,camilla (fire emblem),4,1851
1657251,elira pendora,4,1840
301250,yae sakura,4,1839
753977,sinon,4,1836
681874,shiomi syuko,4,1835
1670933,index (toaru majutsu no index),4,1833
1734277,oda nobunaga (koha-ace),4,1832
1581062,shiomi kotone,4,1829
1446811,st. louis (azur lane),4,1828
8276,bardiche,4,1827
1670940,last order (toaru majutsu no index),4,1821
601490,monokuma,4,1821
1631102,katsuragi (kancolle),4,1815
1459802,shirase sakuya,4,1814
1383241,lusamine (pokemon),4,1813
716185,nishizumi shiho,4,1810
628777,yuzuriha inori,4,1807
1300728,oumae kumiko,4,1805
1441509,andou (girls und panzer),4,1803
1231206,levi (shingeki no kyojin),4,1800
1524993,saria (arknights),4,1799
1447957,nero claudius (bride) (fate),4,1796
1257062,pepperoni (girls und panzer),4,1796
1275721,kuroshio (kancolle),4,1790
382079,takara miyuki,4,1789
1735921,asashio kai ni (kancolle),4,1783
1643688,azusa (blue archive),4,1781
717139,kenzaki makoto,4,1778
1631495,yayoi (kancolle),4,1778
1631402,tama (kancolle),4,1776
2007520,houshou marine (summer),4,1776
1243759,horikawa raiko,4,1770
1626315,dusk (arknights),4,1768
10146,koizumi itsuki,4,1766
1631373,suzukaze (kancolle),4,1766
1675744,selen tatsuki,4,1765
1631357,shirayuki (kancolle),4,1761
1536889,kanroji mitsuri,4,1759
1421907,komi shouko,4,1758
361258,ranma-chan,4,1756
1501023,artoria pendragon (lancer alter) (fate),4,1755
399147,yowane haku,4,1753
13036,misumi nagisa,4,1752
1186381,arch bishop (ragnarok online),4,1748
1630510,asashimo (kancolle),4,1748
1266581,ramlethal valentine,4,1747
445833,jessie (pokemon),4,1746
1644982,curren chan (umamusume),4,1741
401594,palutena,4,1739
386242,sakata gintoki,4,1738
414816,sakamoto mio,4,1738
1295749,tracer (overwatch),4,1737
1808100,dan heng (honkai: star rail),4,1736
663432,kamiya nao,4,1734
727253,hojo karen,4,1734
1639112,sendai kai ni (kancolle),4,1733
1862390,hiroi kikuri,4,1733
392481,madotsuki,4,1732
1644976,admire vega (umamusume),4,1730
1560134,morpeko (full),4,1728
1344590,matsuno osomatsu,4,1726
1442305,hiro (darling in the franxx),4,1724
1734866,musashi kai ni (kancolle),4,1724
1584593,felicia (vampire),4,1722
664313,moroboshi kirari,4,1722
1749629,chouzetsusaikawa tenshi-chan,4,1721
496829,makoto nanaya,4,1720
1344591,matsuno karamatsu,4,1720
1634607,hoshino ai (oshi no ko),4,1720
1824247,etna (disgaea),4,1719
424944,hanamura yousuke,4,1716
1368824,takamaki anne,4,1716
1645007,seiun sky (umamusume),4,1716
663460,sasaki chie,4,1715
1462453,morino rinze,4,1715
529058,hanasaki tsubomi,4,1713
1549066,himemori luna,4,1713
8107,bulma,4,1712
1365551,sakura futaba,4,1710
1493611,kemomimi-chan (naga u),4,1710
1423783,eternity larva,4,1709
1292970,yaoyorozu momo,4,1705
1560614,saren (princess connect!),4,1705
1344593,matsuno ichimatsu,4,1702
1644983,eishin flash (umamusume),4,1702
1344594,matsuno jyushimatsu,4,1701
5036,signum,4,1699
445954,bulbasaur,4,1699
1630499,arashio (kancolle),4,1699
1420942,yuuki setsuna (love live!),4,1699
1533840,kurokoma saki,4,1699
1682867,iroha (blue archive),4,1699
1933164,takanashi kiara (1st costume),4,1697
1460817,kuwayama chiyuki,4,1696
1554856,hayakawa aki,4,1696
657914,tokisaki kurumi,4,1693
1317067,ringo (touhou),4,1693
1933161,kiryu coco (1st costume),4,1693
488853,kasumi (doa),4,1692
674693,skyla (pokemon),4,1692
1316170,ohara mari,4,1692
1627626,leonardo da vinci (fate),4,1690
697698,kirigaya suguha,4,1689
1541326,hoshikawa sara,4,1689
1298160,kotonoha akane,4,1686
1732422,kasumi kai ni (kancolle),4,1686
1470527,natori sana,4,1686
1409154,tohru (maidragon),4,1684
401222,noel vermillion,4,1683
1542253,rosehip (girls und panzer),4,1680
1933191,shishiro botan (1st costume),4,1679
1594464,bloop (gawr gura),4,1678
1296572,todoroki shouto,4,1677
518079,tiki (fire emblem),4,1676
1597302,beidou (genshin impact),4,1676
1665751,t-head trainer,4,1676
15221,hanyuu,4,1675
1412756,theresa apocalypse,4,1675
432714,trafalgar law,4,1673
375109,midna,4,1672
1417247,japanese crested ibis (kemono friends),4,1670
1410565,fujiwara chika,4,1668
510496,ryu (street fighter),4,1667
606667,kirino ranmaru,4,1667
1654887,iizunamaru megumu,4,1667
386311,otonashi kotori,4,1666
1303014,producer (idolmaster cinderella girls anime),4,1665
396068,watatsuki no yorihime,4,1661
1419028,komano aunn,4,1661
436223,nanasaki ai,4,1657
1581646,noelle (genshin impact),4,1656
1630529,ayanami (kancolle),4,1655
8151,hino rei,4,1653
423669,saber lily,4,1651
658795,mimura kanako,4,1651
1525780,rotom phone,4,1651
1630445,agano (kancolle),4,1648
1641844,yanfei (genshin impact),4,1647
1493508,princess king boo,4,1642
1645011,tamamo cross (umamusume),4,1640
1627148,koyanskaya (fate),4,1639
712088,leafa,4,1638
593284,naegi makoto,4,1638
593802,minamino kanade,4,1638
42,souseiseki,4,1637
1447804,oshida (girls und panzer),4,1635
8586,chibi usa,4,1634
1407560,kizuna ai,4,1634
1459804,tsukioka kogane,4,1634
707037,hoshi syoko,4,1633
1644990,king halo (umamusume),4,1633
1886287,byleth (male) (fire emblem),4,1632
1829691,juliana (pokemon),4,1632
378207,matou kariya,4,1631
1407467,northern white-faced owl (kemono friends),4,1631
1492381,shiina yuika,4,1631
432816,kishibe rohan,4,1629
1933189,yukihana lamy (1st costume),4,1629
354943,edward elric,4,1628
1631054,isuzu (kancolle),4,1627
1933156,hoshimachi suisei (1st costume),4,1627
1719012,takane lui,4,1625
1534779,artoria pendragon (swimsuit ruler) (fate),4,1623
403378,yuffie kisaragi,4,1620
11427,kasugano sakura,4,1620
727697,sylveon,4,1619
1667329,oberon (fate),4,1619
1572074,lucifer (helltaker),4,1618
1407816,silver fox (kemono friends),4,1615
1806087,hoshino (swimsuit) (blue archive),4,1615
1793083,silver wolf (honkai: star rail),4,1615
1810157,tighnari (genshin impact),4,1615
1525687,blue poison (arknights),4,1612
1467946,haru urara (umamusume),4,1608
1528228,le malin (azur lane),4,1602
1375862,mimikyu,4,1601
1825474,ichika (blue archive),4,1601
425768,umbreon,4,1599
1273262,rensouhou-kun,4,1599
674691,elesa (pokemon),4,1598
1631208,myoukou (kancolle),4,1598
1631141,libeccio (kancolle),4,1596
1338854,mei (overwatch),4,1595
1446812,honolulu (azur lane),4,1590
1631408,tashkent (kancolle),4,1590
1561956,bremerton (scorching-hot training) (azur lane),4,1590
2018066,noire (neptunia),4,1589
466260,terra branford,4,1587
7559,luigi,4,1585
2018038,purple heart (neptunia),4,1585
1245442,i-class destroyer,4,1582
1295790,widowmaker (overwatch),4,1582
1631062,jervis (kancolle),4,1582
1525577,hoshiguma (arknights),4,1578
1762182,ranni the witch,4,1578
1629640,martha (fate),4,1576
1248309,sendai hakurei no miko,4,1572
427708,ushiromiya ange,4,1569
1933172,uruha rushia (1st costume),4,1568
404724,kagura (gintama),4,1567
1682834,matikane tannhauser (umamusume),4,1564
1513845,scorbunny,4,1563
1630653,fletcher (kancolle),4,1562
1527621,marianne von edmund,4,1562
1508231,sunazuka akira,4,1559
425771,glaceon,4,1557
1382909,kawakaze (kancolle),4,1557
592111,oshawott,4,1556
1344592,matsuno choromatsu,4,1556
1440177,z23 (azur lane),4,1552
1667154,an-94 (girls' frontline),4,1552
1667148,m4a1 (girls' frontline),4,1551
8545,kamio misuzu,4,1550
1933183,minato aqua (1st costume),4,1550
1630671,furutaka (kancolle),4,1549
595668,hatsune miku (append),4,1548
1631161,mamiya (kancolle),4,1547
1675004,elysia (honkai impact),4,1547
1712705,adachi rei,4,1546
1629414,artoria pendragon (alter swimsuit rider) (fate),4,1546
547415,funami yui,4,1544
1462526,higuchi kaede,4,1544
1631052,isonami (kancolle),4,1543
1667163,commander (girls' frontline),4,1543
1253671,gamagoori ira,4,1543
1676220,peroro (blue archive),4,1542
374467,princess daisy,4,1539
56878,fujibayashi kyou,4,1538
1496188,yuzuki choco,4,1538
8152,kino makoto,4,1536
470503,konjiki no yami,4,1535
695285,sakuma mayu,4,1533
1405975,grey wolf (kemono friends),4,1532
1627803,yang guifei (fate),4,1532
1515526,serizawa asahi,4,1529
1627248,shun (blue archive),4,1529
1409820,ezo red fox (kemono friends),4,1528
1644977,agnes digital (umamusume),4,1526
1627695,marie antoinette (fate),4,1525
1627756,scathach skadi (fate),4,1525
1846970,rebecca (cyberpunk),4,1525
479648,hirasawa ui,4,1524
1789592,osaki amana,4,1524
1526355,wattson (apex legends),4,1523
11051,sonozaki shion,4,1520
1304225,mikazuki munechika,4,1520
126661,furukawa nagisa,4,1519
1517393,inui toko,4,1519
658638,oreki houtarou,4,1518
1307612,nishi kinuyo,4,1518
384100,natsume rin,4,1516
1932879,hibiki (cheer squad) (blue archive),4,1516
970886,roll (mega man),4,1515
606875,little red riding hood (grimm),4,1515
1865424,rika (pokemon),4,1514
1644970,grass wonder (umamusume),4,1514
54495,jean pierre polnareff,4,1511
1544952,piers (pokemon),4,1510
474547,uiharu kazari,4,1509
1420690,hikawa sayo,4,1509
1525557,nanami kento,4,1509
1533833,haniyasushin keiki,4,1507
414819,francesca lucchini,4,1506
1631100,katori (kancolle),4,1506
418600,kamui gakupo,4,1505
1639094,murakumo kai ni (kancolle),4,1504
1677021,melusine (fate),4,1504
544077,kris (pokemon),4,1503
1535146,schwarz (arknights),4,1500
423040,amy rose,4,1497
657793,cure peace,4,1497
722867,ymir (shingeki no kyojin),4,1495
1433946,marina (splatoon),4,1495
12208,shihouin yoruichi,4,1493
1644973,narita brian (umamusume),4,1492
1611363,kureiji ollie,4,1491
1360561,natsuki subaru,4,1490
1303947,kashuu kiyomitsu,4,1489
4908,kero,4,1488
2003712,tokoyami towa (jirai kei),4,1488
1972686,fuwawa abyssgard,4,1488
13037,yukishiro honoka,4,1486
1531714,baltimore (azur lane),4,1485
1588986,abigail williams (swimsuit foreigner) (fate),4,1485
1517396,ange katrina,4,1483
1344595,matsuno todomatsu,4,1480
1445023,hikawa hina,4,1480
1757557,jeanne d'arc alter (ver. shinjuku 1999) (fate),4,1479
1495228,konno junko,4,1478
382240,nekomusume,4,1477
1298161,kotonoha aoi,4,1475
1972687,mococo abyssgard,4,1472
424220,silver (pokemon),4,1471
1933148,tokoyami towa (1st costume),4,1471
437685,bayonetta,4,1470
1627580,helena blavatsky (fate),4,1469
10082,sephiroth,4,1468
1374966,kamado tanjirou,4,1468
1630559,enemy aircraft (kancolle),4,1467
542683,sonya (kill me baby),4,1466
1667146,g11 (girls' frontline),4,1464
2008086,osakabehime (fate),4,1464
1630726,hayashimo (kancolle),4,1463
1443455,igarashi futaba (shiromanta),4,1462
12207,inoue orihime,4,1461
1503277,makaino ririmu,4,1461
445832,james (pokemon),4,1459
1575935,nagatoro hayase,4,1459
902082,tateyama ayano,4,1458
1499780,jeanne d'arc (swimsuit archer) (fate),4,1458
1257906,elsa (frozen),4,1454
1243753,tsukumo benben,4,1452
446937,reiuji utsuho (bird),4,1451
1667152,m4 sopmod ii (girls' frontline),4,1450
1462508,tokino sora,4,1449
466937,higashi setsuna,4,1447
428744,yuri lowell,4,1445
1593360,bibi (tokoyami towa),4,1444
445414,bianca (pokemon),4,1442
1589993,chongyun (genshin impact),4,1442
12210,kuchiki rukia,4,1439
1829230,octoling girl,4,1439
7449,daidouji tomoyo,4,1438
181219,kirijou mitsuru,4,1438
550010,tsukikage yuri,4,1438
1688526,kokona (blue archive),4,1438
1288044,popuko,4,1435
1724523,irida (pokemon),4,1434
1768187,saki (blue archive),4,1434
1438046,android 21,4,1433
935913,alice margatroid (pc-98),4,1432
1462223,hatoba tsugu,4,1432
1551542,dido (azur lane),4,1432
1492855,hawks (boku no hero academia),4,1431
1377502,tamura yuri,4,1430
387299,prisma illya,4,1429
717606,yukinoshita yukino,4,1428
1514982,elio (pokemon),4,1427
1768632,mysterious heroine x alter (fate),4,1426
1827083,yoru (chainsaw man),4,1426
1349628,fubuki (one-punch man),4,1423
1556681,rex (xenoblade),4,1421
445840,jigglypuff,4,1420
1630503,ark royal (kancolle),4,1420
428824,bruno bucciarati,4,1419
1464773,nakano itsuki,4,1419
1886282,robin (male) (fire emblem),4,1418
1630643,etorofu (kancolle),4,1412
1518710,hisakawa hayate,4,1412
439343,ragna the bloodedge,4,1411
1706706,toutetsu yuuma,4,1411
1589994,xingqiu (genshin impact),4,1410
1512399,wraith (apex legends),4,1409
101524,bowser,4,1407
1667157,m16a1 (girls' frontline),4,1407
1462454,sonoda chiyoko,4,1407
1619061,jumpy dumpty,4,1407
1258989,failure penguin,4,1406
1441567,monika (doki doki literature club),4,1406
1533372,miyamoto musashi (swimsuit berserker) (fate),4,1405
1589926,kamina (ttgl),4,1404
1522439,niwatari kutaka,4,1404
1684743,mr. c.b. (umamusume),4,1402
592340,snivy,4,1401
1667150,st ar-15 (girls' frontline),4,1398
1631092,kamoi (kancolle),4,1398
1436229,uehara ayumu,4,1398
1304908,yamato-no-kami yasusada,4,1396
1525546,kugisaki nobara,4,1396
610092,yoshikawa chinatsu,4,1395
602082,charlotte dunois,4,1395
1571821,modeus (helltaker),4,1395
1462457,komiya kaho,4,1393
1677017,barghest (fate),4,1392
663499,totoki airi,4,1390
1386217,umikaze (kancolle),4,1387
1657252,pomu rainpuff,4,1387
419122,tatsumi kanji,4,1386
1630693,hagikaze (kancolle),4,1385
1432308,nishida satono,4,1385
1468121,nakano ichika,4,1385
816414,joseph joestar (old),4,1384
1258306,ninomiya asuka,4,1383
1513846,sobble,4,1383
1753908,goldenglow (arknights),4,1381
1435315,oyama mihari,4,1377
2039817,minato aqua (sailor),4,1376
1685273,tsukumo sana,4,1376
16268,son gohan,4,1373
445848,squirtle,4,1372
1631145,little boy admiral (kancolle),4,1371
416940,su-san,4,1370
714995,yuno (hidamari sketch),4,1370
1525770,hop (pokemon),4,1370
1713162,cyno (genshin impact),4,1368
411080,lopunny,4,1367
1407454,atalanta (fate),4,1366
396219,tokiko (touhou),4,1364
1972683,nerissa ravencroft,4,1364
487228,sengoku nadeko,4,1363
1406536,kagamihara nadeshiko,4,1362
1522707,siege (arknights),4,1362
1841705,kaveh (genshin impact),4,1362
464857,sailor mercury,4,1361
520787,elin,4,1361
430852,hachikuji mayoi,4,1360
1607938,getou suguru,4,1360
617637,oomuro sakurako,4,1358
1630544,colorado (kancolle),4,1357
1479089,okita souji alter (fate),4,1356
1644965,air groove (umamusume),4,1356
12091,tohno akiha,4,1355
1222667,ike (fire emblem),4,1355
677075,reiner braun,4,1355
1631358,shouhou (kancolle),4,1355
513774,shantae,4,1354
1933157,sakura miko (1st costume),4,1354
2018082,blanc (neptunia),4,1349
1518711,hisakawa nagi,4,1349
1292974,ashido mina,4,1348
1307567,cagliostro (granblue fantasy),4,1348
1498626,rita rossweisse,4,1346
1432310,teireida mai,4,1343
445933,vaporeon,4,1342
547150,myoudouin itsuki,4,1340
709319,yuigahama yui,4,1340
710980,kadotani anzu,4,1340
1584984,serika (blue archive),4,1339
1631270,richelieu (kancolle),4,1338
1631260,oyashio (kancolle),4,1336
1993491,shiroko terror (blue archive),4,1336
389156,frederica bernkastel,4,1335
1567159,shinonome ena,4,1330
1332548,chi-chi (dragon ball),4,1329
475559,araragi koyomi,4,1329
1511279,murasaki shikibu (fate),4,1329
1459806,tanaka mamimi,4,1328
1304230,tsurumaru kuninaga,4,1327
1451890,kaguya luna,4,1327
1690906,kamisato ayato,4,1327
1226975,diana cavendish,4,1326
1534340,joutouguu mayumi,4,1326
653217,nepgear,4,1325
1300741,kousaka reina,4,1324
405776,riesz,4,1323
421660,tsunade (naruto),4,1323
1630497,arashi (kancolle),4,1323
1567162,tenma tsukasa,4,1323
746341,tharja (fire emblem),4,1318
451173,haramura nodoka,4,1317
12258,katsuragi misato,4,1316
1181678,boo (mario),4,1316
1779349,kanna (blue archive),4,1316
1383156,gladion (pokemon),4,1314
1932884,hasumi (track) (blue archive),4,1314
1649113,gilles de rais (caster) (fate),4,1313
1530489,eyjafjalla (arknights),4,1312
12518,leona heidern,4,1311
1459172,sakuragi mano,4,1311
1630505,asagumo (kancolle),4,1310
1392841,altera (fate),4,1310
1341419,anila (granblue fantasy),4,1309
1368823,niijima makoto,4,1309
1630636,enemy lifebuoy (kancolle),4,1308
9090,mizunashi akari,4,1307
622669,alisa ilinichina amiella,4,1306
1291135,elphelt valentine,4,1305
489852,akizuki ryo,4,1303
734427,sona (league of legends),4,1302
1399519,tamaki iroha,4,1300
1932889,mari (track) (blue archive),4,1300
1627780,tokitarou (fate),4,1299
575975,iris (pokemon),4,1298
596939,akali,4,1298
1544888,victor (pokemon),4,1298
1528128,himeno (chainsaw man),4,1298
596093,caren hortensia,4,1297
1799502,shun (small) (blue archive),4,1297
542685,oribe yasuna,4,1296
587823,tsurumaki maki,4,1296
601379,takagi-san,4,1296
1933141,hakui koyori (1st costume),4,1296
1407495,eurasian eagle owl (kemono friends),4,1295
1589614,pochita (chainsaw man),4,1295
599168,hourai doll,4,1293
1639053,fubuki kai ni (kancolle),4,1293
664000,ichihara nina,4,1291
1579913,yamato (one piece),4,1291
672515,abe nana,4,1288
421683,angel (kof),4,1287
644430,rias gremory,4,1287
558421,high priest (ragnarok online),4,1286
681655,oikawa shizuku,4,1286
1899592,pod (nier:automata),4,1285
1567158,asahina mafuyu,4,1285
1705709,irene (arknights),4,1284
1420943,tennouji rina,4,1282
1318793,zeta (granblue fantasy),4,1281
1780213,hina (swimsuit) (blue archive),4,1279
555,haro,4,1278
433648,gyro zeppeli,4,1277
532518,cure marine,4,1276
1631154,maikaze (kancolle),4,1275
1386434,momota kaito,4,1274
1611841,haruna (blue archive),4,1272
1671729,sirius symboli (umamusume),4,1272
1631255,ooshio (kancolle),4,1271
6177,moogle,4,1269
1542249,assam (girls und panzer),4,1269
893075,suou momoko,4,1269
1414917,alpaca suri (kemono friends),4,1269
1442807,marie (girls und panzer),4,1269
1937492,tsukino mito (1st costume),4,1268
425767,espeon,4,1266
437588,kuma (persona 4),4,1266
533537,ciel (tsukihime),4,1265
1644991,matikanefukukitaru (umamusume),4,1264
422389,cyndaquil,4,1263
1631068,johnston (kancolle),4,1263
11052,maebara keiichi,4,1262
1814893,magical mirai miku,4,1262
1567149,ootori emu,4,1259
464855,sailor venus,4,1257
445845,charmander,4,1256
1299395,amanogawa kirara,4,1256
1814441,arlecchino (genshin impact),4,1254
1477331,osaki tenka,4,1252
1594449,kashino (azur lane),4,1252
554323,may (guilty gear),4,1250
421102,minna-dietlinde wilcke,4,1250
618147,honma meiko,4,1250
1459180,kazano hiori,4,1250
1696728,rydia (ff4),4,1249
1447775,katou asuka,4,1248
1520852,hozuki momiji,4,1248
1282191,hoshino fumina,4,1247
1481030,caenis (fate),4,1247
1972693,shiori novella,4,1247
1472521,medea (fate),4,1246
1305388,namazuo toushirou,4,1245
2060124,marcille donato,4,1245
1682879,seia (blue archive),4,1245
1406070,jaguar (kemono friends),4,1240
459048,momozono love,4,1238
633741,furutani himawari,4,1238
713156,hoshimiya ichigo,4,1238
1842585,alear (fire emblem),4,1237
597205,silica,4,1236
1627521,boudica (fate),4,1235
1645008,smart falcon (umamusume),4,1235
1810886,dehya (genshin impact),4,1234
566644,blaze the cat,4,1233
1933147,murasaki shion (1st costume),4,1232
7459,white mage,4,1231
501746,shadow the hedgehog,4,1231
464856,sailor mars,4,1230
1232066,armin arlert,4,1230
1462463,arisugawa natsuha,4,1228
1567160,akiyama mizuki,4,1227
1349627,saitama (one-punch man),4,1226
1292110,shidare hotaru,4,1226
1654888,tenkyuu chimata,4,1226
1631536,hilichurl (genshin impact),4,1224
445831,green (pokemon),4,1219
1603873,mountain (arknights),4,1218
1402193,nanachi (made in abyss),4,1217
1514243,shigure ui (vtuber),4,1217
1564800,moona hoshinova,4,1217
544078,lucas (pokemon),4,1216
1305386,honebami toushirou,4,1216
1125853,enkidu (fate),4,1215
618301,ivan karelin,4,1215
1933142,kazama iroha (1st costume),4,1215
1594283,shinano (azur lane),4,1214
1622926,akane (blue archive),4,1214
1761329,sprigatito,4,1214
1644995,meisho doto (umamusume),4,1214
533539,kohaku (tsukihime),4,1212
1536880,zara (azur lane),4,1209
8760,kusanagi motoko,4,1208
564326,nakamura yuri,4,1208
1631180,mikuma (kancolle),4,1208
1856034,backbeako,4,1206
1571010,takasaki yuu,4,1206
1333583,kozakura marry,4,1205
1617664,rosaria (genshin impact),4,1204
1561721,ichikawa hinana,4,1203
1233044,yuuki haru,4,1202
1288043,pipimi,4,1202
1303946,midare toushirou,4,1201
1533343,bede (pokemon),4,1201
1560602,kyouka (princess connect!),4,1201
528478,sabrina (pokemon),4,1200
1630717,hatsushimo (kancolle),4,1199
1436151,uzaki hana,4,1199
1515913,reines el-melloi archisorte,4,1198
375278,tohsaka tokiomi,4,1197
1572402,xiangling (genshin impact),4,1197
1624311,nagi (kannagi),4,1196
1401930,nemoto hina,4,1196
1538944,sussurro (arknights),4,1195
1630538,chitose (kancolle),4,1192
1631019,i-26 (kancolle),4,1192
1541815,rabbit yukine,4,1191
1933109,amane kanata (1st costume),4,1191
425769,leafeon,4,1190
1405299,emperor penguin (kemono friends),4,1190
1682889,wakamo (blue archive),4,1190
402795,meowth,4,1189
1391739,karna (fate),4,1189
1631518,zara (kancolle),4,1189
1239071,tsukuyomi shirabe,4,1188
1496142,minamoto sakura,4,1188
375868,kururugi suzaku,4,1187
1277829,sento isuzu,4,1187
1639062,haruna kai ni (kancolle),4,1187
1334050,frisk (undertale),4,1185
1431995,minamoto no raikou (swimsuit lancer) (fate),4,1184
1487055,sasaki saku,4,1184
712140,kawashima momo,4,1183
1229728,kitazawa shiho,4,1183
1247199,braixen,4,1183
176593,takeba yukari,4,1182
1242334,ta-class battleship,4,1181
1600783,ryoumen sukuna (jujutsu kaisen),4,1180
1886373,sora harewataru,4,1179
10145,tsuruya,4,1178
420502,guido mista,4,1178
1630667,fumizuki (kancolle),4,1177
745262,celestia ludenberg,4,1174
1625351,eimi (blue archive),4,1173
528716,yui (angel beats!),4,1170
7566,kamikita komari,4,1169
485033,sora (kingdom hearts),4,1167
1055501,micaiah (fire emblem),4,1167
1630715,hatsukaze (kancolle),4,1167
1305416,saniwa (touken ranbu),4,1167
1495229,mizuno ai,4,1167
1630536,chikuma (kancolle),4,1165
1667213,m200 (girls' frontline),4,1165
1242336,ru-class battleship,4,1163
1246940,matoba risa,4,1163
1732814,kongou kai ni (kancolle),4,1163
1522347,suzuhara lulu,4,1163
396070,watatsuki no toyohime,4,1162
1638054,fu hua (herrscher of sentience),4,1162
1644984,fine motion (umamusume),4,1162
1607439,arjuna (fate),4,1161
1631106,kazagumo (kancolle),4,1161
1548047,vikala (granblue fantasy),4,1160
1440644,inuyama aoi,4,1159
1630728,hayasui (kancolle),4,1158
1714815,himari (blue archive),4,1157
1799880,nemona (pokemon),4,1157
1971284,koharu (swimsuit) (blue archive),4,1156
1629448,passionlip (fate),4,1155
1440247,yamashiro (azur lane),4,1155
1781047,artoria pendragon (alter swimsuit rider) (second ascension) (fate),4,1155
1452674,frankenstein's monster (fate),4,1154
1631088,kako (kancolle),4,1154
1962844,neuvillette (genshin impact),4,1154
12212,kurosaki ichigo,4,1153
1448421,pearl (splatoon),4,1153
1933196,ouro kronii (1st costume),4,1152
6000,baiken,4,1151
394620,yuuki mikan,4,1150
592339,tepig,4,1150
1760945,kuki shinobu,4,1149
688842,leon s. kennedy,4,1147
1362417,elaina (majo no tabitabi),4,1147
1527167,azura (fire emblem),4,1146
8305,tomoe hotaru,4,1144
701392,mioda ibuki,4,1140
1629357,medb (fate),4,1139
1366296,popplio,4,1138
1806082,nonomi (swimsuit) (blue archive),4,1138
661692,dante (devil may cry),4,1137
87514,cure black,4,1136
1489783,carpaccio (girls und panzer),4,1135
466365,mega man (character),4,1132
1292965,jirou kyouka,4,1132
1631246,nowaki (kancolle),4,1132
1660217,lucoa (maidragon),4,1132
1932167,caelus (honkai: star rail),4,1131
1629366,xuangzang sanzang (fate),4,1130
1513843,grookey,4,1128
1645009,super creek (umamusume),4,1128
1644996,mejiro dober (umamusume),4,1125
8896,backbeard,4,1124
472786,america (hetalia),4,1123
1645001,narita taishin (umamusume),4,1123
1589903,yin (darker than black),4,1122
1631147,littorio (kancolle),4,1122
1598866,sucrose (genshin impact),4,1121
438329,torchic,4,1120
379900,squall leonhart,4,1120
12213,matsumoto rangiku,4,1118
1334378,albedo (overlord),4,1118
1646463,gwen (league of legends),4,1117
15312,millia rage,4,1116
1572599,rosmontis (arknights),4,1116
502557,nu-13,4,1114
1846972,lucy (cyberpunk),4,1113
630836,huang baoling,4,1112
1606545,diona (genshin impact),4,1111
1684742,t.m. opera o (umamusume),4,1111
1230568,isabelle (animal crossing),4,1110
1573025,isekai joucho,4,1110
461046,killua zoldyck,4,1108
378066,chris redfield,4,1108
601489,maizono sayaka,4,1108
1631192,mochizuki (kancolle),4,1108
1631437,tsushima (kancolle),4,1108
717859,nate (pokemon),4,1108
1295903,pharah (overwatch),4,1107
1906527,kieran (pokemon),4,1107
1304228,izumi-no-kami kanesada,4,1105
1551455,silence (arknights),4,1105
550750,cure sunshine,4,1104
1627153,medjed (fate),4,1104
1720788,lynette (genshin impact),4,1104
654355,kazanari tsubasa,4,1103
1478568,merlin (fate),4,1103
1926018,luo xiaohei,4,1102
1611905,hoshino ruby,4,1102
715313,marth (fire emblem),4,1101
711467,kamukura izuru,4,1101
1319288,yoroizuka mizore,4,1101
1343724,miyamizu mitsuha,4,1101
1280966,kaneki ken,4,1099
1500657,hayasaka ai,4,1098
1557434,ceobe (arknights),4,1098
1281721,slaine troyard,4,1095
1631396,takanami (kancolle),4,1095
435392,boa hancock,4,1093
597292,fujisaki chihiro,4,1093
1978848,a2 (nier:automata),4,1093
503437,eve (elsword),4,1092
423518,berserker (fate/zero),4,1090
657796,cure beauty,4,1089
628333,yumi (senran kagura),4,1089
1509864,prinz eugen (unfading smile) (azur lane),4,1089
1447393,alina gray,4,1089
1797173,hyakumantenbara salome,4,1089
